ReferenceID,Block,Lot,BuildingAddress,NoticeDate,Neighborhood,PoliceDistrict,CouncilDistrict,Location
3913 087 030619,3913,087,4002 WILSBY AVE,03/06/2019,Pen Lucy,Northern,4,"(39.33829144, -76.60478421)"
3913A012 040618,3913A,012,4023 WILSBY AVE,04/06/2018,Pen Lucy,Northern,4,"(39.33875835, -76.60431015)"
5137E067 121415,5137E,067,6130 MACBETH DR,12/14/2015,GLEN OAKS,NORTHERN,4,"(39.36890911, -76.59788363)"
5140B015 072707,5140B,015,701 BENNINGHAUS ROAD,07/27/2007,MID-GOVANS,NORTHERN,4,"(39.35964593, -76.60676366)"
3913A013 021618,3913A,013,801 CATOR AVE,02/16/2018,Pen Lucy,Northern,4,"(39.33892916, -76.6044461)"
3913A051 092118,3913A,051,830 DUMBARTON AVE,09/21/2018,Pen Lucy,Northern,4,"(39.33841656, -76.60325448)"
3913B005 011119,3913B,005,608 WYANOKE AVE,01/11/2019,Pen Lucy,Northern,4,"(39.33760104, -76.60661948)"
3913B023 041714,3913B,023,3956 WILSBY AVE,04/17/2014,PEN LUCY,NORTHERN,4,"(39.33789071, -76.60475088)"
3913B029 052015,3913B,029,601 DUMBARTON AVE,05/20/2015,PEN LUCY,NORTHERN,4,"(39.33789781, -76.60732409)"
3913B038 040519,3913B,038,619 DUMBARTON AVE,04/05/2019,Pen Lucy,Northern,4,"(39.33792473, -76.60647149)"
3913B055 090817,3913B,055,653 DUMBARTON AVE,09/08/2017,Pen Lucy,Northern,4,"(39.33797679, -76.60535744)"
3913B056 011318,3913B,056,655 DUMBARTON AVE,01/13/2018,Pen Lucy,Northern,4,"(39.33797919, -76.60528644)"
3920 009 041819,3920,009,3940 LOWNDES AVE,04/18/2019,Pen Lucy,Northern,4,"(39.33731268, -76.60563012)"
3920 011 010419,3920,011,3936 LOWNDES AVE,01/04/2019,Pen Lucy,Northern,4,"(39.33709448, -76.60560876)"
3935 016 101918,3935,016,2703 THE ALAMEDA ,10/19/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32182221, -76.59088758)"
3935 029 112316,3935,029,2729 THE ALAMEDA ,11/23/2016,Coldstream Homestead Montebello,Notheastern,14,"(39.32218288, -76.5913488)"
3935 060 042116,3935,060,2791 THE ALAMEDA ,04/21/2016,Coldstream Homestead Montebello,Notheastern,14,"(39.32313548, -76.59241996)"
3935 062 062819,3935,062,2793 THE ALAMEDA ,06/28/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32320307, -76.59246973)"
3936 001 092217,3936,001,2852 HARFORD ROAD,09/22/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.3224692, -76.58963142)"
3936 068 111618,3936,068,1701 E 28TH ST,11/16/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32365506, -76.59141208)"
3936 069 071518,3936,069,1703 E 28TH ST,07/15/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32365502, -76.59136319)"
3936 071 032219,3936,071,1707 E 28TH ST,03/22/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32365496, -76.59126663)"
3936 072 032219,3936,072,1709 E 28TH ST,03/22/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32365489, -76.59121833)"
3936 074 050819,3936,074,2700 FENWICK AVE,05/08/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32254529, -76.5899224)"
3936 075 121418,3936,075,2702 FENWICK AVE,12/14/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32257532, -76.58995897)"
3936 076 012018,3936,076,2704 FENWICK AVE,01/20/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32260291, -76.58999449)"
3936 077 040318,3936,077,2706 FENWICK AVE,04/03/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32263079, -76.59003026)"
3936 078 042418,3936,078,2708 FENWICK AVE,04/24/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32265866, -76.59006608)"
3936 082 111717,3936,082,2716 FENWICK AVE,11/17/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.32276904, -76.59020792)"
3936 084 080218,3936,084,2720 FENWICK AVE,08/02/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32282464, -76.59027939)"
3936 085 071018,3936,085,2722 FENWICK AVE,07/10/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32285229, -76.5903149)"
3936 086 071918,3936,086,2724 FENWICK AVE,07/19/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32287978, -76.59035028)"
3936 087 052818,3936,087,2726 FENWICK AVE,05/28/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32290601, -76.59038393)"
3808 030 010517,3808,030,104 E 20TH ST,01/05/2017,Barclay,Northern,12,"(39.3125068, -76.6142847)"
3936 088 031918,3936,088,2728 FENWICK AVE,03/19/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.3229348, -76.59041686)"
3936 089 071918,3936,089,2730 FENWICK AVE,07/19/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32298028, -76.59048473)"
3936 090 081918,3936,090,2732 FENWICK AVE,08/19/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32301048, -76.59051916)"
3936 091 071418,3936,091,2734 FENWICK AVE,07/14/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32303795, -76.5905542)"
3936 094 011318,3936,094,2740 FENWICK AVE,01/13/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32312009, -76.59065907)"
3936 095 111717,3936,095,2742 FENWICK AVE,11/17/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.32314768, -76.59069431)"
3936 097 031818,3936,097,2746 FENWICK AVE,03/18/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.323202, -76.5907636)"
3937 004 011319,3937,004,2874 HARFORD ROAD,01/13/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32288176, -76.58901786)"
3937 010 062119,3937,010,2862 HARFORD ROAD,06/21/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32272045, -76.58926011)"
3937 016 111618,3937,016,2703 FENWICK AVE,11/16/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32285288, -76.58954576)"
3937 020 071418,3937,020,2711 FENWICK AVE,07/14/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32296433, -76.58968975)"
3937 023 092118,3937,023,2717 FENWICK AVE,09/21/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32304638, -76.58979573)"
3937 024 101118,3937,024,2719 FENWICK AVE,10/11/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.3230732, -76.58983037)"
3937 040 070219,3937,040,2753 FENWICK AVE,07/02/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32357203, -76.59040708)"
3937 047 092118,3937,047,2702 HUGO AVE,09/21/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32304467, -76.58924384)"
3937 048 062819,3937,048,2704 HUGO AVE,06/28/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32307167, -76.58927881)"
3937 049 103118,3937,049,2706 HUGO AVE,10/31/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32309909, -76.58931428)"
3937 050 041119,3937,050,2708 HUGO AVE,04/11/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32312606, -76.58934918)"
3937 051 080218,3937,051,2710 HUGO AVE,08/02/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32315283, -76.5893838)"
3937 052 071418,3937,052,2712 HUGO AVE,07/14/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32317987, -76.58941876)"
3937 053 072618,3937,053,2714 HUGO AVE,07/26/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32320663, -76.58945342)"
3937 054 111018,3937,054,2716 HUGO AVE,11/10/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32323332, -76.58948793)"
3937 055 091918,3937,055,2718 HUGO AVE,09/19/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32326048, -76.58952304)"
3937 056 021419,3937,056,2720 HUGO AVE,02/14/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32328793, -76.58955859)"
3937 057 011319,3937,057,2722 HUGO AVE,01/13/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32331568, -76.5895945)"
3937 058 100818,3937,058,2724 HUGO AVE,10/08/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32335121, -76.58964195)"
3938 003 071418,3938,003,2705 HUGO AVE,07/14/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32325778, -76.58876347)"
3938 006 111717,3938,006,2711 HUGO AVE,11/17/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.32333985, -76.58886815)"
3938 007 021419,3938,007,2713 HUGO AVE,02/14/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.3233676, -76.58890357)"
3938 008 021419,3938,008,2715 HUGO AVE,02/14/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32339469, -76.58893808)"
3938 009 021419,3938,009,2717 HUGO AVE,02/14/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32342188, -76.5889728)"
3938 012 111618,3938,012,2723 HUGO AVE,11/16/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32350453, -76.58907826)"
3938 013 100418,3938,013,2725 HUGO AVE,10/04/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32352293, -76.58915467)"
3938 014 031419,3938,014,2727 HUGO AVE,03/14/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32358707, -76.58919189)"
3938 019 070819,3938,019,1901 E 28TH ST,07/08/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32368931, -76.58892211)"
3941 006 103118,3941,006,1911 E 31ST ST,10/31/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32606682, -76.58873778)"
3941 023 060118,3941,023,1947 E 31ST ST,06/01/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32606844, -76.5877445)"
3941A018 052118,3941A,018,1900 E 31ST ST,05/21/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.3266141, -76.58916357)"
3941A024 092117,3941A,024,1912 E 31ST ST,09/21/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.32662064, -76.58867055)"
3941A035 012818,3941A,035,1932 E 31ST ST,01/28/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32662172, -76.58781645)"
3941B016 031418,3941B,016,2030 E 31ST ST,03/14/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32661567, -76.58613047)"
3941B017 012818,3941B,017,2032 E 31ST ST,01/28/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32655778, -76.58603503)"
3941B021 081117,3941B,021,3102 HARFORD ROAD,08/11/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.32625392, -76.58568247)"
3941B047 122818,3941B,047,2017 E 32ND ST,12/28/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32702797, -76.58677874)"
3941C029 031818,3941C,029,2000 E 30TH ST,03/18/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.3256709, -76.58750156)"
3941C035 071118,3941C,035,2011 E 31ST ST,07/11/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32606874, -76.5872077)"
3942 030 052118,3942,030,2960 HARFORD ROAD,05/21/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32512873, -76.58652844)"
3942 033 051019,3942,033,2013 E 30TH ST,05/10/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32512215, -76.58708856)"
3942 055 072816,3942,055,1919 E 29TH ST,07/28/2016,Coldstream Homestead Montebello,Notheastern,14,"(39.32446086, -76.58782118)"
3942A021 111117,3942A,021,1904 E 29TH ST,11/11/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.32483368, -76.58852112)"
3942A022 080117,3942A,022,1906 E 29TH ST,08/01/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.32483375, -76.5884562)"
3942A031 103017,3942A,031,1924 E 29TH ST,10/30/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.32483452, -76.58787138)"
3949A026 040518,3949A,026,4218 HARFORD ROAD,04/05/2018,Lauraville,Notheastern,3,"(39.33868228, -76.57413789)"
3950 031 021218,3950,031,1608 E 28TH ST,02/12/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32408002, -76.59256596)"
3950 042 021418,3950,042,1630 E 28TH ST,02/14/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32408391, -76.59203242)"
3951 030 112318,3951,030,1730 E 28TH ST,11/23/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.3240835, -76.59101295)"
3951 033 022715,3951,033,1736 E 28TH ST,02/27/2015,Coldstream Homestead Montebello,Notheastern,14,"(39.32408339, -76.59086166)"
3952 002 042418,3952,002,1803 E 29TH ST,04/24/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32439487, -76.59045999)"
3952 003 070612,3952,003,1805 E 29TH ST,07/06/2012,Coldstream Homestead Montebello,Notheastern,14,"(39.32439491, -76.59038897)"
3952 007 042718,3952,007,1813 E 29TH ST,04/27/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32439496, -76.59010772)"
3952 008 092118,3952,008,1815 E 29TH ST,09/21/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32439503, -76.5900357)"
3952 023 090915,3952,023,1845 E 29TH ST,09/09/2015,Coldstream Homestead Montebello,Notheastern,14,"(39.32439537, -76.58897506)"
3952 025 030207,3952,025,1800 E 28TH ST,03/02/2007,Coldstream Homestead Montebello,Notheastern,14,"(39.32407945, -76.59054484)"
3952 028 081414,3952,028,1806 E 28TH ST,08/14/2014,Coldstream Homestead Montebello,Notheastern,14,"(39.32408308, -76.59040026)"
3952 030 012907,3952,030,1810 E 28TH ST,01/29/2007,Coldstream Homestead Montebello,Notheastern,14,"(39.32408301, -76.59030182)"
3952 033 030818,3952,033,1816 E 28TH ST,03/08/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32408292, -76.59015701)"
3952 034 100915,3952,034,1818 E 28TH ST,10/09/2015,Coldstream Homestead Montebello,Notheastern,14,"(39.32408282, -76.59010827)"
3952 035 073013,3952,035,1820 E 28TH ST,07/30/2013,Coldstream Homestead Montebello,Notheastern,14,"(39.32408284, -76.59005906)"
3952 037 052809,3952,037,1824 E 28TH ST,05/28/2009,Coldstream Homestead Montebello,Notheastern,14,"(39.32408275, -76.58996212)"
3952 039 042118,3952,039,1828 E 28TH ST,04/21/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32408268, -76.58986608)"
3952 041 082815,3952,041,1832 E 28TH ST,08/28/2015,Coldstream Homestead Montebello,Notheastern,14,"(39.32408263, -76.58976691)"
3952 043 120412,3952,043,1836 E 28TH ST,12/04/2012,Coldstream Homestead Montebello,Notheastern,14,"(39.32408255, -76.58966962)"
3952 049 070215,3952,049,1904 E 28TH ST,07/02/2015,Coldstream Homestead Montebello,Notheastern,14,"(39.32408234, -76.58937761)"
3952 051 052410,3952,051,1908 E 28TH ST,05/24/2010,Coldstream Homestead Montebello,Notheastern,14,"(39.32408229, -76.5892802)"
3952 053 121418,3952,053,1912 E 28TH ST,12/14/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32408221, -76.58918228)"
3952 055 031119,3952,055,1916 E 28TH ST,03/11/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32408214, -76.58908592)"
3952 064 051719,3952,064,1934 E 28TH ST,05/17/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.3240416, -76.5886153)"
3953 027 011215,3953,027,1600 E 29TH ST,01/12/2015,Coldstream Homestead Montebello,Notheastern,14,"(39.32484813, -76.59287717)"
3954 024 090210,3954,024,1719 E 30TH ST,09/02/2010,Coldstream Homestead Montebello,Notheastern,14,"(39.32513379, -76.59131752)"
3954 028 080308,3954,028,1727 E 30TH ST,08/03/2008,Coldstream Homestead Montebello,Notheastern,14,"(39.32513352, -76.59111558)"
3954 029 102617,3954,029,1729 E 30TH ST,10/26/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.32513345, -76.59106489)"
5482 009 120915,5482,009,2914 BERWICK AVE,12/09/2015,NORTH HARFORD ROAD,NORTHEASTERN,3,"(39.36528797, -76.55286987)"
3954 030 081117,3954,030,1731 E 30TH ST,08/11/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.32513341, -76.59101426)"
3954 033 032219,3954,033,1737 E 30TH ST,03/22/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32513318, -76.59086283)"
3954 034 032019,3954,034,1739 E 30TH ST,03/20/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32513277, -76.59080838)"
3955 008 031319,3955,008,1815 E 30TH ST,03/13/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32513384, -76.59019397)"
3956 002 071418,3956,002,3003 THE ALAMEDA ,07/14/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32547431, -76.59336215)"
3957 010 081117,3957,010,1718 E 30TH ST,08/11/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.32555813, -76.59136341)"
3960 014 101918,3960,014,1726 E 31ST ST,10/19/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32628676, -76.59095179)"
3960 029 061418,3960,029,1725 E 32ND ST,06/14/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32658808, -76.59103029)"
3960 030 122017,3960,030,1727 E 32ND ST,12/20/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.32658954, -76.59095948)"
3961 001 011018,3961,001,1800 E 31ST ST,01/10/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32628834, -76.59053292)"
3962 006 041516,3962,006,1601 CHILTON ST,04/15/2016,Coldstream Homestead Montebello,Notheastern,14,"(39.32735948, -76.59392159)"
3962 010 112817,3962,010,1609 CHILTON ST,11/28/2017,Coldstream Homestead Montebello,Notheastern,14,"(39.32731894, -76.59360618)"
3962 025 062119,3962,025,1639 CHILTON ST,06/21/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32731514, -76.59250656)"
3962 035 050318,3962,035,1610 E 32ND ST,05/03/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32701534, -76.59332092)"
3963 017 062819,3963,017,1701 CHILTON ST,06/28/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32731834, -76.59191846)"
3964 015 062819,3964,015,1828 E 32ND ST,06/28/2019,Coldstream Homestead Montebello,Notheastern,14,"(39.32701721, -76.58951224)"
3964 019 121318,3964,019,1807 CHILTON ST,12/13/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32731307, -76.59030752)"
3965 024 050318,3965,024,1601 E 33RD ST,05/03/2018,Coldstream Homestead Montebello,Notheastern,14,"(39.32807828, -76.59356516)"
3969E046 052319,3969E,046,1514 LOCHWOOD ROAD,05/23/2019,Hillen,Notheastern,3,"(39.34295517, -76.59134366)"
3969I008 061218,3969I,008,1510 E COLD SPRING LANE,06/12/2018,Stonewood-Pentwood-Winston,Notheastern,3,"(39.34638, -76.59068099)"
3969J011 102818,3969J,011,1621 NORTHWICK ROAD,10/28/2018,Hillen,Notheastern,3,"(39.34328805, -76.58857023)"
3969L001 070819,3969L,001,1600 NORTHWICK ROAD,07/08/2019,Hillen,Notheastern,3,"(39.34375595, -76.58934895)"
3969M095 022819,3969M,095,1657 E COLD SPRING LANE,02/28/2019,Hillen,Notheastern,3,"(39.34555609, -76.58695363)"
3969M109 111618,3969M,109,1612 NORTHGATE ROAD,11/16/2018,Hillen,Notheastern,3,"(39.34525723, -76.58878925)"
3969M123 071418,3969M,123,1640 NORTHGATE ROAD,07/14/2018,Hillen,Notheastern,3,"(39.34520722, -76.58768063)"
3970 003 072718,3970,003,1504 RALWORTH ROAD,07/27/2018,Hillen,Notheastern,14,"(39.33938209, -76.59295882)"
3970A031 103118,3970A,031,1518 SHADYSIDE ROAD,10/31/2018,Hillen,Notheastern,14,"(39.33875134, -76.59257775)"
3970C010 031718,3970C,010,4052 HILLEN ROAD,03/17/2018,Hillen,Notheastern,14,"(39.33976257, -76.58837143)"
3970C011 112617,3970C,011,4054 HILLEN ROAD,11/26/2017,Hillen,Notheastern,14,"(39.33984742, -76.58833741)"
3970C069 051719,3970C,069,1647 ARGONNE DR,05/17/2019,Hillen,Notheastern,14,"(39.339842, -76.58955207)"
3970F060 021419,3970F,060,1524 FERNLEY ROAD,02/14/2019,Ednor Gardens-Lakeside,Notheastern,14,"(39.33220721, -76.59272531)"
3970F204 072216,3970F,204,1525 KENNEWICK ROAD,07/22/2016,Ednor Gardens-Lakeside,Notheastern,14,"(39.3343716, -76.59322066)"
3972 008 032919,3972,008,600 E 38TH ST,03/29/2019,Waverly,Northern,4,"(39.33571734, -76.60711258)"
3972H011 021419,3972H,011,3920 YOLANDO ROAD,02/14/2019,Ednor Gardens-Lakeside,Notheastern,14,"(39.33590008, -76.60044441)"
3972M034 071916,3972M,034,3831 KIMBLE ROAD,07/19/2016,Ednor Gardens-Lakeside,Notheastern,14,"(39.33503077, -76.60084283)"
3972O058 021818,3972O,058,3819 MONTEREY ROAD,02/18/2018,Ednor Gardens-Lakeside,Notheastern,14,"(39.33474699, -76.5971961)"
3973 001 101517,3973,001,900 E 41ST ST,10/15/2017,Pen Lucy,Northern,4,"(39.34001511, -76.60346823)"
3973C077 091917,3973C,077,702 BELGIAN AVE,09/19/2017,Pen Lucy,Northern,4,"(39.34033951, -76.60647076)"
3973D009 052818,3973D,009,4217 IVANHOE AVE,05/28/2018,Pen Lucy,Northern,4,"(39.34140827, -76.60428031)"
3975 001 101917,3975,001,800 CATOR AVE,10/19/2017,Pen Lucy,Northern,4,"(39.3392812, -76.60475646)"
3976 029 112017,3976,029,622 PARKWYRTH AVE,11/20/2017,Waverly,Northern,4,"(39.33510166, -76.6067651)"
3976 042A 071718,3976,042A,656 PARKWYRTH AVE,07/17/2018,Waverly,Northern,4,"(39.33514219, -76.60571961)"
3976A015 101918,3976A,015,611 PARKWYRTH AVE,10/19/2018,Waverly,Northern,4,"(39.33469614, -76.60681218)"
3976A032 122618,3976A,032,612 CHESTNUT HILL AVE,12/26/2018,Waverly,Northern,4,"(39.33437061, -76.60650415)"
3984 037 062819,3984,037,3621 KIMBLE ROAD,06/28/2019,Ednor Gardens-Lakeside,Notheastern,14,"(39.33264663, -76.60083977)"
3985 008 111117,3985,008,1132 E 36TH ST,11/11/2017,Ednor Gardens-Lakeside,Notheastern,14,"(39.33190816, -76.59950607)"
3986F001 102918,3986F,001,1300 E 36TH ST,10/29/2018,Ednor Gardens-Lakeside,Notheastern,14,"(39.33190788, -76.59763347)"
3993 006 050319,3993,006,1711 WINDEMERE AVE,05/03/2019,Ednor Gardens-Lakeside,Notheastern,14,"(39.32990043, -76.59099646)"
3994 010 062816,3994,010,1511 LAKESIDE AVE,06/28/2016,Ednor Gardens-Lakeside,Notheastern,14,"(39.32909099, -76.59345868)"
3994 030 021218,3994,030,1524 E 33RD ST,02/12/2018,Ednor Gardens-Lakeside,Notheastern,14,"(39.32873431, -76.59235647)"
3995 012 122917,3995,012,1700 E 33RD ST,12/29/2017,Ednor Gardens-Lakeside,Notheastern,14,"(39.32873271, -76.59188662)"
4000 001 050819,4000,001,500 E NORTH AVE,05/08/2019,East Baltimore Midway,Eastern,12,"(39.31171371, -76.60932546)"
4000 004 031319,4000,004,506 E NORTH AVE,03/13/2019,East Baltimore Midway,Eastern,12,"(39.31172513, -76.60917253)"
4000 005 031319,4000,005,508 E NORTH AVE,03/13/2019,East Baltimore Midway,Eastern,12,"(39.31172724, -76.60912421)"
4000 017 092217,4000,017,532 E NORTH AVE,09/22/2017,East Baltimore Midway,Eastern,12,"(39.31175414, -76.60851095)"
4001 030 101817,4001,030,727 E 20TH ST,10/18/2017,East Baltimore Midway,Eastern,12,"(39.31238312, -76.60752381)"
4002 032 051119,4002,032,1921 HOMEWOOD AVE,05/11/2019,East Baltimore Midway,Eastern,12,"(39.31240251, -76.60687944)"
4002 033 062518,4002,033,1919 HOMEWOOD AVE,06/25/2018,East Baltimore Midway,Eastern,12,"(39.31236412, -76.60687692)"
4002 036 042418,4002,036,1913 HOMEWOOD AVE,04/24/2018,East Baltimore Midway,Eastern,12,"(39.31224895, -76.60686937)"
4003 001 052319,4003,001,900 E NORTH AVE,05/23/2019,East Baltimore Midway,Eastern,12,"(39.3118757, -76.60601033)"
4003 002 041119,4003,002,902 E NORTH AVE,04/11/2019,East Baltimore Midway,Eastern,12,"(39.31187694, -76.60596109)"
4003 024 032819,4003,024,1916 CECIL AVE,03/28/2019,East Baltimore Midway,Eastern,12,"(39.31239342, -76.60549441)"
